supercontig,mic_beg,mic_end,IES_ID,IES_size
supercont2.59,536316,541006,IES-06322-r11,4691
supercont2.59,543394,543693,IES-06323-r16,300
supercont2.59,553366,555157,IES-06324-r10,1792
supercont2.590,33322,36778,IES-06326-r4,3457
supercont2.591,9923,14949,IES-06327-r11,5027
supercont2.591,25927,33490,IES-06328-r11,7564
supercont2.593,4864,6647,IES-06329-r5,1784
supercont2.593,7479,7916,IES-06330-r13,438
supercont2.595,12200,23302,IES-06331-r4,11103
supercont2.595,30055,32084,IES-06332-r9,2030
supercont2.596,1738,7302,IES-06333-r9,5565
supercont2.596,11150,14946,IES-06334-r9,3797
supercont2.597,24385,27132,IES-06335-r23,2748
supercont2.6,4011,12756,IES-06336-r6,8746
supercont2.6,15402,19220,IES-06337-r12,3819
supercont2.6,25049,28094,IES-06338-r7,3046
supercont2.6,103660,105362,IES-06339-r14,1703
supercont2.6,127337,128493,IES-06340-r3,1157
supercont2.6,134840,141307,IES-06341-r7,6468
supercont2.6,160206,162977,IES-06342-r23,2772
supercont2.6,179016,182478,IES-06343-r10,3463
supercont2.6,197466,198767,IES-06344-r14,1302
supercont2.6,235218,236721,IES-06345-r14,1504
supercont2.6,242877,245665,IES-06346-r20,2789
supercont2.6,253169,261061,IES-06347-r15,7893
supercont2.6,267330,280814,IES-06348-r12,13485
supercont2.6,296588,298045,IES-06349-r18,1458
supercont2.6,371717,373651,IES-06350-r12,1935
supercont2.6,448647,449753,IES-06351-r17,1107
supercont2.6,457637,460058,IES-06352-r18,2422
supercont2.6,473179,478994,IES-06353-r17,5816
supercont2.6,503739,505582,IES-06354-r12,1844
supercont2.6,512551,513440,IES-06355-r17,890
supercont2.6,529852,534153,IES-06356-r20,4302
supercont2.6,538157,538494,IES-06357-r22,338
supercont2.6,548639,551822,IES-06358-r15,3184
supercont2.6,553910,556147,IES-06359-r15,2238
supercont2.6,588054,592976,IES-06360-r21,4923
supercont2.6,598432,604807,IES-06361-r9,6376
supercont2.6,628523,629694,IES-06362-r16,1172
supercont2.6,633076,633414,IES-06363-r10,339
supercont2.6,724764,728547,IES-06364-r16,3784
supercont2.6,735193,736816,IES-06365-r22,1624
supercont2.6,782965,786506,IES-06366-r8,3542
supercont2.6,788555,793829,IES-06367-r9,5275
supercont2.6,795767,796537,IES-06368-r20,771
supercont2.6,799743,800244,IES-06369-r20,502
supercont2.6,833397,835131,IES-06370-r19,1735
supercont2.6,840164,844665,IES-06371-r14,4502
supercont2.6,852226,853688,IES-06372-r12,1463
supercont2.6,872486,874080,IES-06373-r11,1595
supercont2.6,891238,892746,IES-06374-r12,1509
supercont2.6,948134,949374,IES-06375-r14,1241
supercont2.6,968905,971196,IES-06376-r15,2292
supercont2.6,981009,981664,IES-06377-r20,656
supercont2.6,991318,992454,IES-06378-r22,1137
supercont2.6,998617,1001503,IES-06379-r8,2887
supercont2.6,1097123,1100712,IES-06380-r12,3590
supercont2.6,1103827,1108475,IES-06381-r7,4649
supercont2.6,1122222,1122761,IES-06382-r9,540
supercont2.6,1123661,1124722,IES-06383-r9,1062
supercont2.6,1134186,1136794,IES-06384-r12,2609
supercont2.6,1219640,1220143,IES-06385-r10,504
supercont2.6,1429254,1431774,IES-06386-r18,2521
supercont2.6,1439476,1442966,IES-06387-r13,3491
supercont2.6,1482838,1483845,IES-06388-r17,1008
supercont2.6,1506116,1507370,IES-06389-r14,1255
supercont2.6,1566431,1567166,IES-06390-r13,736
supercont2.6,1569025,1569903,IES-06391-r12,879
supercont2.6,1585075,1588835,IES-06392-r15,3761
supercont2.6,1664882,1672418,IES-06393-r13,7537
supercont2.6,1673985,1675882,IES-06394-r10,1898
supercont2.6,1710772,1711974,IES-06395-r11,1203
supercont2.6,1721149,1722928,IES-06396-r10,1780
supercont2.6,1759834,1763073,IES-06397-r19,3240
supercont2.6,1770013,1770891,IES-06398-r16,879
supercont2.6,1776322,1777884,IES-06399-r13,1563
supercont2.6,1780144,1781694,IES-06400-r10,1551
supercont2.6,1815274,1815919,IES-06401-r14,646
supercont2.6,1838849,1840501,IES-06402-r24,1653
supercont2.6,1961726,1963896,IES-06403-r18,2171
supercont2.6,2050303,2054679,IES-06404-r23,4377
supercont2.6,2063350,2064835,IES-06405-r7,1486
supercont2.6,2071727,2072797,IES-06406-r14,1071
supercont2.6,2081736,2089198,IES-06407-r13,7463
supercont2.6,2139253,2141019,IES-06408-r25,1767
supercont2.6,2156962,2159077,IES-06409-r17,2116
supercont2.6,2177116,2179195,IES-06410-r15,2080
supercont2.6,2241421,2242206,IES-06411-r17,786
supercont2.6,2247378,2250937,IES-06412-r11,3560
supercont2.6,2254542,2255868,IES-06413-r10,1327
supercont2.6,2257636,2258597,IES-06414-r13,962
supercont2.6,2356737,2358160,IES-06415-r11,1424
supercont2.6,2388297,2389539,IES-06416-r22,1243
supercont2.60,40544,42988,IES-06417-r12,2445
supercont2.60,48039,52405,IES-06418-r9,4367
supercont2.60,53706,55486,IES-06419-r7,1781
supercont2.60,65118,70507,IES-06420-r10,5390
supercont2.60,83771,87950,IES-06421-r14,4180
supercont2.60,123502,125282,IES-06422-r13,1781
supercont2.60,133221,136895,IES-06423-r13,3675
supercont2.60,143705,148391,IES-06424-r13,4687
supercont2.60,171118,174576,IES-06425-r15,3459
supercont2.60,190807,194443,IES-06426-r11,3637
supercont2.60,199485,205209,IES-06427-r12,5725
supercont2.60,210559,212339,IES-06428-r15,1781
supercont2.60,217159,219417,IES-06429-r9,2259
supercont2.60,235184,237227,IES-06430-r21,2044
supercont2.60,243420,246373,IES-06431-r18,2954
supercont2.60,256745,258105,IES-06432-r8,1361
supercont2.60,286533,292620,IES-06433-r16,6088
supercont2.60,333914,334346,IES-06434-r13,433
supercont2.60,337827,343343,IES-06435-r11,5517
supercont2.60,355749,358252,IES-06436-r7,2504
supercont2.60,363853,364938,IES-06437-r25,1086
supercont2.60,387651,389273,IES-06438-r21,1623
supercont2.60,405231,406943,IES-06439-r15,1713
supercont2.60,430821,432835,IES-06440-r13,2015
supercont2.60,443372,447736,IES-06441-r14,4365
supercont2.60,457066,458888,IES-06442-r16,1823
supercont2.60,467868,478715,IES-06443-r18,10848
supercont2.60,517388,521580,IES-06444-r14,4193
supercont2.60,522798,528762,IES-06445-r12,5965
supercont2.60,534927,536982,IES-06446-r9,2056
supercont2.602,5595,10786,IES-06448-r11,5192
supercont2.604,8981,14905,IES-06450-r11,5925
supercont2.604,23023,32240,IES-06451-r10,9218
supercont2.605,3236,26380,IES-06452-r7,23145
supercont2.606,8052,16320,IES-06453-r10,8269
supercont2.607,787,12066,IES-06454-r8,11280
supercont2.607,19177,24947,IES-06455-r14,5771
supercont2.608,10831,14748,IES-06456-r9,3918
supercont2.61,6385,7592,IES-06457-r15,1208
supercont2.61,96473,98243,IES-06458-r21,1771
supercont2.61,122211,126392,IES-06459-r10,4182
supercont2.61,135515,137575,IES-06460-r9,2061
supercont2.61,148798,151346,IES-06461-r18,2549
supercont2.61,163877,164410,IES-06462-r11,534
supercont2.61,168538,169561,IES-06463-r12,1024
supercont2.61,280608,282232,IES-06464-r16,1625
supercont2.61,323466,326127,IES-06465-r12,2662
supercont2.61,330075,333427,IES-06466-r12,3353
supercont2.61,360671,361357,IES-06467-r16,687
supercont2.61,366562,367891,IES-06468-r11,1330
supercont2.61,373576,376197,IES-06469-r21,2622
supercont2.61,431529,436327,IES-06470-r16,4799
supercont2.61,442967,444677,IES-06471-r17,1711
supercont2.61,446482,449398,IES-06472-r16,2917
supercont2.61,455254,456041,IES-06473-r18,788
supercont2.61,479097,480563,IES-06474-r14,1467
supercont2.61,484740,486203,IES-06475-r11,1464
supercont2.61,500898,501772,IES-06476-r12,875
supercont2.61,509287,510654,IES-06477-r10,1368
supercont2.61,513529,514352,IES-06478-r23,824
supercont2.612,22300,26076,IES-06479-r3,3777
supercont2.614,7759,9724,IES-06480-r11,1966
supercont2.615,7307,10139,IES-06481-r11,2833
supercont2.615,12566,16368,IES-06482-r7,3803
supercont2.618,13806,14984,IES-06483-r9,1179
supercont2.618,18459,25284,IES-06484-r8,6826
supercont2.619,1381,9012,IES-06485-r11,7632
supercont2.62,6552,7539,IES-06486-r12,988
supercont2.62,27586,28820,IES-06487-r10,1235
supercont2.62,35583,37675,IES-06488-r19,2093
supercont2.62,55021,56889,IES-06489-r12,1869
supercont2.62,63508,68294,IES-06490-r17,4787
supercont2.62,70139,74355,IES-06491-r15,4217
supercont2.62,85698,87270,IES-06492-r10,1573
supercont2.62,144462,147840,IES-06493-r13,3379
supercont2.62,155168,158793,IES-06494-r9,3626
supercont2.62,163487,170216,IES-06495-r17,6730
supercont2.62,172902,184007,IES-06496-r19,11106
supercont2.62,186121,190955,IES-06497-r13,4835
supercont2.62,209522,216200,IES-06498-r27,6679
supercont2.62,220122,222167,IES-06499-r21,2046
supercont2.62,224406,230907,IES-06500-r13,6502
supercont2.62,237321,239843,IES-06501-r16,2523
supercont2.62,244546,247696,IES-06502-r17,3151
supercont2.62,252850,254268,IES-06503-r18,1419
supercont2.62,274758,278024,IES-06504-r10,3267
supercont2.62,295414,297455,IES-06505-r12,2042
supercont2.62,301628,305248,IES-06506-r18,3621
supercont2.62,319156,323314,IES-06507-r14,4159
supercont2.62,331970,333535,IES-06508-r19,1566
supercont2.62,336724,338345,IES-06509-r22,1622
supercont2.62,350497,353989,IES-06510-r13,3493
supercont2.62,362179,366320,IES-06511-r10,4142
supercont2.62,367780,369138,IES-06512-r12,1359
supercont2.62,408585,414912,IES-06513-r14,6328
supercont2.62,416405,420611,IES-06514-r27,4207
supercont2.62,430381,435111,IES-06515-r17,4731
supercont2.62,436852,437981,IES-06516-r16,1130
supercont2.62,445896,448314,IES-06517-r13,2419
supercont2.62,482796,484548,IES-06518-r17,1753
supercont2.62,487799,495777,IES-06519-r19,7979
supercont2.62,500742,501611,IES-06520-r13,870
supercont2.62,525900,535233,IES-06521-r10,9334
supercont2.620,9071,16193,IES-06522-r5,7123
supercont2.620,20961,27654,IES-06523-r10,6694
supercont2.624,9430,21889,IES-06524-r13,12460
supercont2.625,6338,7810,IES-06525-r23,1473
supercont2.626,9169,9490,IES-06526-r11,322
supercont2.626,14503,20534,IES-06527-r13,6032
supercont2.63,3020,6249,IES-06529-r6,3230
supercont2.63,7536,9356,IES-06530-r16,1821
supercont2.63,23325,27522,IES-06531-r8,4198
supercont2.63,30706,32925,IES-06532-r17,2220
supercont2.63,47221,48853,IES-06533-r18,1633
supercont2.63,94940,98394,IES-06534-r14,3455
supercont2.63,103146,104058,IES-06535-r7,913
supercont2.63,133641,135197,IES-06536-r17,1557
supercont2.63,147557,147983,IES-06537-r14,427
supercont2.63,154221,155529,IES-06538-r16,1309
supercont2.63,158385,161129,IES-06539-r12,2745
supercont2.63,214232,216124,IES-06540-r13,1893
supercont2.63,223655,227888,IES-06541-r13,4234
supercont2.63,244546,245825,IES-06542-r28,1280
supercont2.63,250359,252412,IES-06543-r13,2054
supercont2.63,255010,257526,IES-06544-r17,2517
supercont2.63,277448,279402,IES-06545-r20,1955
supercont2.63,302078,302520,IES-06546-r16,443
supercont2.63,330385,332263,IES-06547-r20,1879
supercont2.63,353081,360617,IES-06548-r16,7537
supercont2.63,372930,374804,IES-06549-r16,1875
supercont2.63,384791,389415,IES-06550-r15,4625
supercont2.63,407822,408939,IES-06551-r16,1118
supercont2.63,415317,420538,IES-06552-r8,5222
supercont2.63,459381,460769,IES-06553-r10,1389
supercont2.63,474693,477361,IES-06554-r16,2669
supercont2.63,498112,500729,IES-06555-r16,2618
supercont2.63,501497,508485,IES-06556-r11,6989
supercont2.63,513049,519561,IES-06557-r16,6513
supercont2.630,7972,14334,IES-06559-r12,6363
supercont2.631,11052,12921,IES-06560-r18,1870
supercont2.631,15338,26856,IES-06561-r6,11519
supercont2.632,12408,16310,IES-06562-r8,3903
supercont2.636,5085,8694,IES-06565-r13,3610
supercont2.636,12760,16518,IES-06566-r8,3759
supercont2.637,13200,15334,IES-06567-r8,2135
supercont2.637,17222,19008,IES-06568-r18,1787
supercont2.639,14902,21074,IES-06569-r6,6173
supercont2.639,23026,24879,IES-06570-r14,1854
supercont2.64,11595,11989,IES-06571-r13,395
supercont2.64,12992,18469,IES-06572-r10,5478
supercont2.64,22947,34004,IES-06573-r14,11058
supercont2.64,36257,38762,IES-06574-r13,2506
supercont2.64,54817,55987,IES-06575-r16,1171
supercont2.64,59270,62325,IES-06576-r11,3056
supercont2.64,66825,69573,IES-06577-r9,2749
supercont2.64,80707,84210,IES-06578-r17,3504
supercont2.64,130425,133954,IES-06579-r15,3530
supercont2.64,137443,142031,IES-06580-r11,4589
supercont2.64,148776,154148,IES-06581-r14,5373
supercont2.64,185488,186093,IES-06582-r15,606
supercont2.64,194560,199743,IES-06583-r10,5184
supercont2.64,202695,204285,IES-06584-r10,1591
supercont2.64,206040,209041,IES-06585-r14,3002
supercont2.64,227063,238848,IES-06586-r10,11786
supercont2.64,239857,243668,IES-06587-r11,3812
supercont2.64,253552,256663,IES-06588-r13,3112
supercont2.64,257592,258472,IES-06589-r8,881
supercont2.64,280538,287370,IES-06590-r17,6833
supercont2.64,288093,292348,IES-06591-r14,4256
supercont2.64,298289,300659,IES-06592-r16,2371
supercont2.64,304421,307022,IES-06593-r13,2602
supercont2.64,307931,318676,IES-06594-r15,10746
supercont2.64,319537,322211,IES-06595-r15,2675
supercont2.64,324685,327706,IES-06596-r19,3022
supercont2.64,337382,344269,IES-06597-r11,6888
supercont2.64,388604,394835,IES-06598-r14,6232
supercont2.64,396192,398815,IES-06599-r8,2624
supercont2.64,425598,429262,IES-06600-r9,3665
supercont2.64,435626,439425,IES-06601-r15,3800
supercont2.64,497259,498436,IES-06602-r8,1178
supercont2.640,9035,14351,IES-06603-r6,5317
supercont2.640,16495,18718,IES-06604-r5,2224
supercont2.641,980,2555,IES-06605-r4,1576
supercont2.641,5754,8475,IES-06606-r10,2722
supercont2.641,19841,29242,IES-06607-r11,9402
supercont2.643,7785,11813,IES-06608-r8,4029
supercont2.644,5557,18952,IES-06609-r17,13396
supercont2.644,20412,23728,IES-06610-r6,3317
supercont2.645,21456,22810,IES-06611-r11,1355
supercont2.646,6233,17752,IES-06612-r5,11520
supercont2.646,19350,19998,IES-06613-r6,649
supercont2.65,11871,16624,IES-06615-r10,4754
supercont2.65,37858,41360,IES-06616-r17,3503
supercont2.65,47055,48537,IES-06617-r12,1483
supercont2.65,60415,61682,IES-06618-r3,1268
supercont2.65,92615,94564,IES-06619-r10,1950
supercont2.65,122436,123338,IES-06620-r7,903
supercont2.65,139002,140324,IES-06621-r16,1323
supercont2.65,205191,207866,IES-06622-r11,2676
supercont2.65,223550,228049,IES-06623-r14,4500
supercont2.65,232664,233814,IES-06624-r15,1151
supercont2.65,236293,238230,IES-06625-r16,1938
supercont2.65,246572,250809,IES-06626-r17,4238
supercont2.65,265540,266913,IES-06627-r7,1374
supercont2.65,290399,295004,IES-06628-r13,4606
supercont2.65,313803,320708,IES-06629-r19,6906
supercont2.65,328867,332619,IES-06630-r15,3753
supercont2.65,333627,336826,IES-06631-r15,3200
supercont2.65,345513,357168,IES-06632-r12,11656
supercont2.65,367211,367900,IES-06633-r11,690
supercont2.65,376511,385770,IES-06634-r10,9260
supercont2.65,400924,408581,IES-06635-r8,7658
supercont2.65,418947,426683,IES-06636-r10,7737
supercont2.65,428080,437889,IES-06637-r7,9810
supercont2.65,443039,449116,IES-06638-r14,6078
supercont2.65,465663,467925,IES-06639-r11,2263
supercont2.65,470473,473194,IES-06640-r13,2722
supercont2.65,476793,479566,IES-06641-r8,2774
supercont2.650,1609,5265,IES-06642-r12,3657
supercont2.650,21484,24228,IES-06643-r15,2745
supercont2.651,8336,13499,IES-06644-r13,5164
supercont2.654,8440,10722,IES-06645-r5,2283
supercont2.654,12598,15091,IES-06646-r11,2494
supercont2.655,1654,2234,IES-06647-r14,581
supercont2.655,9757,12520,IES-06648-r12,2764
supercont2.655,18055,20450,IES-06649-r17,2396
supercont2.656,17774,23796,IES-06650-r5,6023
supercont2.658,1210,21261,IES-06651-r7,20052
supercont2.66,6222,9512,IES-06652-r17,3291
supercont2.66,13645,16340,IES-06653-r14,2696
supercont2.66,28541,30869,IES-06654-r20,2329
supercont2.66,32808,34587,IES-06655-r18,1780
supercont2.66,61812,64556,IES-06656-r10,2745
supercont2.66,82416,90429,IES-06657-r18,8014
supercont2.66,121950,124107,IES-06658-r17,2158
supercont2.66,158924,160491,IES-06659-r16,1568
supercont2.66,194679,197616,IES-06660-r18,2938
supercont2.66,200312,203036,IES-06661-r13,2725
supercont2.66,209544,212841,IES-06662-r8,3298
supercont2.66,285897,288611,IES-06663-r10,2715
supercont2.66,294527,301754,IES-06664-r13,7228
supercont2.66,310969,311179,IES-06665-r15,211
supercont2.66,342598,344156,IES-06666-r14,1559
supercont2.66,346216,347324,IES-06667-r13,1109
supercont2.66,375870,377218,IES-06668-r13,1349
supercont2.66,380836,382399,IES-06669-r12,1564
supercont2.66,398279,401974,IES-06670-r15,3696
supercont2.66,415878,418263,IES-06671-r16,2386
supercont2.66,427068,428168,IES-06672-r14,1101
supercont2.66,433824,437948,IES-06673-r14,4125
supercont2.66,439464,441966,IES-06674-r19,2503
supercont2.66,444834,447302,IES-06675-r13,2469
supercont2.66,462457,463789,IES-06676-r19,1333
supercont2.66,478888,484331,IES-06677-r8,5444
supercont2.66,490549,494318,IES-06678-r7,3770
supercont2.66,499392,500988,IES-06679-r15,1597
supercont2.662,14470,23430,IES-06680-r9,8961
supercont2.665,8362,14554,IES-06682-r11,6193
supercont2.668,13842,21112,IES-06683-r10,7271
supercont2.67,19386,20126,IES-06685-r11,741
supercont2.67,69504,72442,IES-06686-r10,2939
supercont2.67,114909,117659,IES-06687-r8,2751
supercont2.67,119746,124009,IES-06688-r10,4264
supercont2.67,128450,130039,IES-06689-r16,1590
supercont2.67,219176,220865,IES-06690-r14,1690
supercont2.67,250861,253560,IES-06691-r16,2700
supercont2.67,263511,266225,IES-06692-r20,2715
supercont2.67,268194,270292,IES-06693-r15,2099
supercont2.67,273603,275036,IES-06694-r21,1434
supercont2.67,375119,377925,IES-06695-r5,2807
supercont2.67,403603,405925,IES-06696-r5,2323
supercont2.67,409471,414443,IES-06697-r12,4973
supercont2.67,457276,457619,IES-06698-r14,344
supercont2.67,459745,462130,IES-06699-r7,2386
supercont2.67,481046,483604,IES-06700-r8,2559
supercont2.670,19843,22085,IES-06701-r13,2243
supercont2.677,19384,21022,IES-06703-r21,1639
supercont2.68,9291,14166,IES-06705-r17,4876
supercont2.68,17437,19456,IES-06706-r14,2020
supercont2.68,22627,25574,IES-06707-r14,2948
supercont2.68,29078,34793,IES-06708-r14,5716
supercont2.68,50639,51460,IES-06709-r10,822
supercont2.68,54796,58161,IES-06710-r13,3366
supercont2.68,84211,84489,IES-06711-r11,279
supercont2.68,86616,94362,IES-06712-r14,7747
supercont2.68,100431,104225,IES-06713-r16,3795
supercont2.68,109327,111522,IES-06714-r19,2196
supercont2.68,130812,132227,IES-06715-r3,1416
supercont2.68,143922,150525,IES-06716-r12,6604
supercont2.68,168383,174714,IES-06717-r14,6332
supercont2.68,179822,183999,IES-06718-r10,4178
supercont2.68,185339,193938,IES-06719-r12,8600
supercont2.68,199198,206101,IES-06720-r12,6904
supercont2.68,208297,209831,IES-06721-r14,1535
supercont2.68,211008,214020,IES-06722-r7,3013
supercont2.68,219374,220113,IES-06723-r41,740
supercont2.68,221468,222245,IES-06724-r14,778
supercont2.68,238864,242002,IES-06725-r12,3139
supercont2.68,292927,294892,IES-06726-r20,1966
supercont2.68,297637,300514,IES-06727-r16,2878
supercont2.68,307996,308984,IES-06728-r14,989
supercont2.68,311409,318409,IES-06729-r19,7001
supercont2.68,326303,328682,IES-06730-r15,2380
supercont2.68,331622,332997,IES-06731-r12,1376
supercont2.68,334870,336794,IES-06732-r15,1925
supercont2.68,340158,342556,IES-06733-r19,2399
supercont2.68,344009,344974,IES-06734-r14,966
supercont2.68,353886,355774,IES-06735-r16,1889
supercont2.68,358411,359596,IES-06736-r16,1186
supercont2.68,396771,398919,IES-06737-r10,2149
supercont2.68,412820,414008,IES-06738-r10,1189
supercont2.68,447390,452772,IES-06739-r15,5383
supercont2.68,466857,475118,IES-06740-r9,8262
supercont2.68,476473,478421,IES-06741-r15,1949
supercont2.68,480634,488155,IES-06742-r13,7522
supercont2.681,7012,10614,IES-06743-r17,3603
supercont2.681,13375,16362,IES-06744-r16,2988
supercont2.682,828,9963,IES-06745-r15,9136
supercont2.682,12816,17789,IES-06746-r7,4974
supercont2.683,16057,17133,IES-06747-r5,1077
supercont2.684,10220,11695,IES-06748-r10,1476
supercont2.687,16074,20704,IES-06749-r5,4631
supercont2.688,4697,9794,IES-06750-r9,5098
supercont2.688,20069,25340,IES-06751-r9,5272
supercont2.69,16144,21651,IES-06752-r16,5508
